,dice,presision,recall
before_mean,0.9072883628875759,0.9289875131406061,0.9510565646686869
before_std,0.2611654972249122,0.22101579623321901,0.185208618121258
after_mean,0.9514886880151515,0.9435283871060606,0.9821515123737373
after_std,0.1622334057356569,0.17726849596637187,0.0649947467345701
difference,-0.04420032512757566,-0.014540873965454448,-0.03109494770505039
