Epoch,Time
1,683.3051550388336
2,645.5820345878601
3,644.5506145954132
4,645.7525689601898
5,645.9114575386047
6,645.433596611023
7,644.5955834388733
8,644.6517603397369
9,645.7982482910156
10,644.7381694316864
11,644.6611707210541
12,644.6944372653961
13,645.9844734668732
14,644.6729900836945
15,645.8528213500977
16,644.912832736969
17,644.6693880558014
18,644.7753925323486
19,644.7273979187012
20,644.6649763584137
21,644.6013760566711
22,644.5736343860626
23,644.7583749294281
24,644.5618603229523
25,644.7634310722351
26,645.6710510253906
27,644.3661966323853
28,644.2871129512787
29,644.2570564746857
30,644.2944474220276
31,644.1628222465515
32,644.1657953262329
33,644.1708211898804
34,644.2901933193207
35,644.1567392349243
36,644.1990492343903
37,644.4539284706116
38,644.1991140842438
39,644.5446972846985
40,644.2586226463318
41,644.1981499195099
42,644.1767082214355
43,644.2383484840393
44,644.4155354499817
45,644.3494384288788
46,644.3563630580902
