file_name,dice_mean,dice_std,presision_mean,presision_std,recall_mean,recall_std,hausdorff_distance_mean,hausdorff_distance_std
result_of_coronal_fold_5.csv,0.6357475187423042,0.4305919799306926,0.9577189087538314,0.1406206452072313,0.6309941979536816,0.43467207348160625,0.03350051891818279,0.05276752472533657
result_of_coronal_fold_1.csv,0.6413573828387821,0.4282726554317881,0.9565200969761344,0.14030638439250087,0.6370853286852932,0.4336752807468782,0.033788651167112584,0.05504111058516474
result_of_coronal_fold_3.csv,0.6464445645736581,0.4258032187092131,0.9513539806717574,0.1552016502710812,0.6448138582198297,0.4294984100002068,0.03139097927065496,0.049149077950652736
result_of_coronal_fold_2.csv,0.6549279285244792,0.42383276932917374,0.9577751673639284,0.14138726764293968,0.6488018862004349,0.4274211825495541,0.030675885839508164,0.04873298702956528
result_of_coronal_fold_4.csv,0.6411026669673475,0.4298498243381318,0.9694849323001826,0.11461774204679417,0.6297217549386104,0.43379764665240284,0.03125671207071521,0.04724018399958795
All,0.6439160123293142,0.005899740943723127,0.9585706172131667,0.005427781894941118,0.6382834051995699,0.006845376103788823,0.03212254945323474,0.0011584759876380986
