,dice,presision,recall
before_mean,0.6593902320116163,0.8577439017782827,0.7463233100171718
before_std,0.436808272126192,0.31366977479751806,0.40543065033177295
after_mean,0.6052516173409092,0.7783946263262626,0.7171109283484848
after_std,0.4534172398938662,0.38384292927696856,0.4203613236090728
difference,0.05413861467070713,0.0793492754520202,0.029212381668687004
